"Player","Team","Position","Year","Rk","Status","Opponent","FPts","FP/G","%D","ADP","Bye","% Owned"
"Jones, Reakwon","Ind","LB","Jr","979","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Jones, Reuben","Mich","DL","Sr","980","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Jones, Shamar","Ind","DL","Fr","981","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Jordan, Ellison","PSU","DL","So","982","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Jordan, Grant","Neb","LB","So","983","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Jordan, Spencer","Neb","LB","So","984","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Joseph, Daniel","PSU","DL","So","985","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Joseph, Kerby","Ill","DB","Fr","986","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Jusevitch, Jordan","Ind","DB","Fr","987","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Jutwreten, Robin","Rut","DL","Fr","988","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Kallenberger, Jack","Iowa","DL","Jr","989","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Karel, Reid","Neb","DB","Jr","990","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Katshir, Charlie","PSU","LB","Fr","991","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Kelly-Powell, Jaylen","Mich","DB","So","992","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Kemp, Carlo","Mich","DL","Jr","993","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Kent, Trevor","NW","DL","Fr","994","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Kern, Jack","Minn","DL","Fr","995","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"King, Jonathan","Ind","DL","Fr","996","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"King, Sedrick","Neb","LB","Sr","997","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Klemp, Logan","Iowa","LB","Fr","998","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Knight, James","Ill","LB","So","999","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Knight, Qwuantrezz","MD","DB","Jr","1000","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Koerner, Jack","Iowa","DB","Fr","1001","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Kromah, Jamree","Rut","DL","Fr","1002","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Landers, Robert","OHSt","DL","Jr","1003","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Larry, Tobias","Purd","LB","So","1004","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Lattimore, Cedrick","Iowa","DL","Jr","1005","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Layne, Justin","MSU","DB","Jr","1006","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Layne, Raheem","Ind","DB","So","1007","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Lee Jr., Eric","Neb","DB","Jr","1008","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Leius, Jack","Minn","DB","So","1009","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Leota, Andrew","NW","DL","Fr","1010","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Lewis, Marcus","MD","DB","Jr","1011","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Linderbaum, Tyler","Iowa","DL","Fr","1012","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Lingenfelter, Ben","Neb","DL","Fr","1013","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Long, David","Mich","DB","Jr","1014","FA","@ND Sat 7:30PM","0","0","100%","187","9","-"
"Long, Dominique","MSU","DB","So","1015","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Loudermilk, Isaiahh","Wisc","DL","So","1016","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Luby, John","Mich","DL","Sr","1017","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Luketa, Jesse","PSU","LB","Fr","1018","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Lumor, Elorm","Rut","DL","So","1019","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Lyles, Kayden","Wisc","DL","Fr","1020","WW","W Ky Fri 9:00PM","0","0","-","-","5","-"
"Mackey, Dedrick","Purd","DB","Fr","1021","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Maddox-Williams, Tyreek","Rut","LB","So","1022","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Mafe, Boye","Minn","DL","Fr","1023","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Mais, Tyler","Wisc","DB","Fr","1024","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Major, Kenneth","Purd","DB","Fr","1025","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Mandryk, Jack","MSU","DB","Fr","1026","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Mann, Grayson","NW","LB","Fr","1027","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Marchese, Jimmy","Ill","LB","Jr","1028","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Marchese, Michael","Ill","DB","So","1029","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Marks, Jeff","Purd","DL","Fr","1030","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Marshall, Anthony","Rut","DB","Fr","1031","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Martin, Jartavius","Ill","DB","Fr","1032","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Martin, Kamal","Minn","LB","Jr","1033","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Maskalunas, Mike","Wisc","LB","So","1034","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Mason, Tijaun","Rut","DL","Fr","1035","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Matthews, Devon","Ind","DB","Fr","1036","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Mayo, Alonzo","NW","DB","Jr","1037","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"McCabe, Gavin","Ind","DL","Fr","1038","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"McCallum, Lane","Neb","DB","Fr","1039","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"McCullough, Ahmad","MD","LB","Fr","1040","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"McCurry, Ryan","Mich","DB","Fr","1041","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"McDonald, Bishop","Minn","DB","Jr","1042","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"McDonald, Jayden","Iowa","LB","Fr","1043","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"McDonald, Jeremiah","NW","DB","Fr","1044","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"McEachern, Alec","Ill","LB,DB","Fr","1045","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"McGinnis, Michael","Ind","LB","Sr","1046","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"McGrone, Cameron","Mich","LB","Fr","1047","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"McIntyre, Peter","NW","LB","Fr","1048","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"McLean, Adam","MD","DL","Jr","1049","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"McPhearson, Zech","PSU","DB","So","1050","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"McWilliams III, Robert","Purd","DL","Fr","1051","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Mcfadden, Micah","Ind","LB","Fr","1052","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Merriweather, Kaevon","Iowa","DB","Fr","1053","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Metellus, Josh","Mich","DB","Jr","1054","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Mickens, Zamir","Rut","DB","Fr","1055","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Milan, Jamal","Ill","DL","Jr","1056","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Milani, John","Iowa","DB","Jr","1057","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Miller, Alex","NW","DL","Jr","1058","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Miller, B'Ahmad","MD","DL","Fr","1059","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Miller, Bruce","MD","LB","Sr","1060","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Miller, Collin","Neb","LB","So","1061","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Miller, James","Ind","LB","Fr","1062","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Miller, Jarvis","PSU","LB","Jr","1063","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Miller, Samdup","NW","DL","So","1064","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Miller, Shareef","PSU","DL","Jr","1065","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Miner, Jordan","PSU","DB","Fr","1066","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Mitchell, Matt","Mich","DB","Sr","1067","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Mitchell, Teradja","OHSt","LB","Fr","1068","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Mondesir, Marc","Ill","DL,LB","So","1069","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Mone, Bryan","Mich","DL","Sr","1070","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Monroe, Ayron","PSU","DB","Jr","1071","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Montgomery, Freddie","MD","DB","So","1072","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Montgomery, Ken","MD","DB","Fr","1073","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Moore, Gary","Minn","DL","Sr","1074","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Morgan, Cade","Purd","LB","Fr","1075","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Morrison, Jake","Iowa","DL","Fr","1076","WW","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Mosley, Jordan","MD","LB","Fr","1077","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Mosley, Navon","Purd","DB","Jr","1078","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Moss, Riley","Iowa","DB","Fr","1079","WW","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Mossburg, Brent","MSU","LB","Fr","1080","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Mueller, Erik","NW","LB","So","1081","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Mullens, Isaiah","Wisc","DL","Fr","1082","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Murtaugh, Drew","Ill","LB","So","1083","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Mustipher, PJ","PSU","DL","Fr","1084","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Myers, Carl","Mich","DL","Jr","1085","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"N-Okonji, Abi","Minn","DL","Fr","1086","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Nchami, Durell","MD","LB","Fr","1087","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Neal, DaiShon","Neb","DL","Jr","1088","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Neal, Lorenzo","Purd","DL","Jr","1089","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Neff, Justin","PSU","DB","Fr","1090","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Nelson, Anthony","Iowa","DL","Jr","1091","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Nelson, Nathan","Iowa","DL","Fr","1092","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Nelson, Ryan","Mich","LB","Fr","1093","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Nelson, Scott","Wisc","DB","Fr","1094","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Newborg, Jake","Iowa","DL","Jr","1095","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Newell, Peyton","Neb","DL","Sr","1096","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Newsome II, Greg","NW","DB","Fr","1097","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Niemann, Nick","Iowa","LB","So","1098","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Nixon, Daviyon","Iowa","DL","So","1099","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Norman, Jiah","MSU","DB","Fr","1100","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Norris, Madison","Ind","DL","Fr","1101","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Novak-Goar, Connor","Minn","DL","So","1102","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Nwankwo, Chike","Rut","LB","Fr","1103","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"O'Rourke, Devin","NW","DL","Fr","1104","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Offerdahl, Jameson","Mich","LB","Sr","1105","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Ojemudia, Michael","Iowa","DB","Jr","1106","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Okudah, Jeffrey","OHSt","DB","So","1107","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Oladipo, Lere","Ill","DL","Fr","1108","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Olayinka, Oladimeji","MD","LB","Fr","1109","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Oliver, Braelen","Minn","LB","Fr","1110","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Oliver, Tymir","Ill","DL","Jr","1111","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Oluwatimi, Oluwaseun","MD","DL","Jr","1112","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Onyekwere, Chigozie","MD","DB","Sr","1113","WW","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Ostrowski, Jake","Ind","DL","Fr","1114","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Otomewo, Esezi","Minn","DL","Fr","1115","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Oweh, Jayson","PSU","DL","Fr","1116","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Owens, Gerald","MSU","DL","Sr","1117","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Pace, JR","NW","DB","So","1118","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Paea, Phillip","Mich","DL","So","1119","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Panasiuk, Jacub","MSU","DL","So","1120","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Panasiuk, Mike","MSU","DL","Jr","1121","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Parsons, Micah","PSU","LB","Fr","1122","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Pate, Deon","Ill","DL","Fr","1123","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Paul, Jarrett","Rut","DB","Fr","1124","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Paup, Jordan","Neb","DL,LB","Fr","1125","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Paye, Kwity","Mich","DL","So","1126","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Pearl, Julian","Ill","DL","Fr","1127","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Pearson, Reggie","Wisc","DB","Fr","1128","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Perkins, Byron","Purd","DB","Fr","1129","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Person, Tre","MSU","DB","So","1130","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Peterson, Jordan","Ind","DB","So","1131","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Petrishen, John","PSU","DB","Jr","1132","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Pfaff, David","Wisc","DL","Jr","1133","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Phillips, Del'Shawn","Ill","LB","Sr","1134","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Piche, Owen","Minn","LB","Fr","1135","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Pierre, Noah","Ind","DB","Fr","1136","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Platter, Mason","Wisc","LB","Fr","1137","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Pope, K'Vaughan","OHSt","LB","Fr","1138","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Presta, Evan","PSU","DL","Fr","1139","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Preston, Keldric","Wisc","DL","So","1140","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Previlon, Willington","Rut","DL","Jr","1141","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Proctor, Josh","OHSt","DB","Fr","1142","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Pryor, Corey","MSU","DB","So","1143","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Pryor, Isaiah","OHSt","DB","So","1144","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Rand, Garrett","Wisc","DL","Jr","1145","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Randall, Zach","Purd","LB","Fr","1146","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Randle, Brandon","MSU","LB","So","1147","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Razzano, Dante","MSU","LB","So","1148","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Recio, Freddie","Rut","DL","Fr","1149","WW","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Reece, Tramar","Ind","DL","Fr","1150","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Reeves, Geoffrey","Mich","LB","Jr","1151","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Reiff, Brady","Iowa","DL","Jr","1152","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Reigelsperger, Alex","Minn","DL","Fr","1153","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Renner, Sam","Minn","DL","Jr","1154","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Reviere, Giovanni","Purd","DL","Fr","1155","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Reynolds, Hunter","Mich","DB","So","1156","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Richardson, Antwaine","MD","DB","Jr","1157","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Riep, Amir","OHSt","DB","So","1158","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Riggins, A'Shon","Ind","DB","Jr","1159","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Riggs, Mitch","Iowa","LB","Fr","1160","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Rivera, Celso","MD","DL","Sr","1161","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Rivers, Jaylen","NW","LB","Fr","1162","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Roane, Micah","Minn","DL","Fr","1163","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Roberge, Gunnar","Wisc","DL","Jr","1164","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Roberts, Avery","Neb","LB","So","1165","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Roberts, Terry","Iowa","DB","Fr","1166","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Robinson, Malcolm","Minn","DL","Fr","1167","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Rogers, Casey","Neb","DL","Fr","1168","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Rogers, Lawtez","MD","DL","Fr","1169","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Romano, Cody","PSU","DB","Fr","1170","WW","App Sat 3:30PM","0","0","0%","-","6","-"
"Roof, T.D.","Ind","LB","So","1171","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Rosa, Austin","Rut","LB","Jr","1172","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Ross, Josh","Mich","LB","So","1173","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Rothman, Quinn","Mich","DB","Fr","1174","WW","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Roundtree, Bobby","Ill","DL","So","1175","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Rucker, Jordan","Purd","DB","Fr","1176","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Ruiz, Cameron","NW","DB","Fr","1177","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Rush, Thomas","Minn","LB","Fr","1178","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Russell, Joe","Minn","LB","Fr","1179","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Ruth, Corbin","Neb","DB","Fr","1180","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Saine, Oseh","MD","DL","So","1181","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Sanborn, Jack","Wisc","LB","Fr","1182","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Sapp III, Benny","Minn","DB","Fr","1183","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Saunders, Jake","NW","DL","So","1184","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Schneider, Connor","Ind","DL","Fr","1185","WW","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Schoenfelder, Bailey","Minn","LB","So","1186","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Schommer, Ryan","Neb","DL,LB","Fr","1187","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Schulte, Austin","Iowa","DL","So","1188","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Scott, Josiah","MSU","DB","So","1189","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Sermons, Donovan","NW","DB","Fr","1190","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"Shannon, Noah","Iowa","DL","Fr","1191","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Sheffield, Kendall","OHSt","DB","Jr","1192","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Shefke, Collin","Neb","DL","Fr","1193","FA","Akr Sat 8:00PM","0","0","-","-","9","-"
"Shelton, Antonio","PSU","DL","So","1194","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Shibley, Adam","Mich","LB","So","1195","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Shogbonyo, Ayo","Ill","DL,LB","So","1196","FA","Kent Sat 12:00PM","0","0","0%","-","5","-"
"Silver, Royal","Minn","DL","Jr","1197","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Simmons, Antjuan","MSU","LB","So","1198","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Simmons, Shane","PSU","DL","So","1199","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Simon, Brandon","Iowa","DL","So","1200","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Sims, Myles","Mich","DB","Fr","1201","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Singleton, Drew","Mich","LB","So","1202","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Slusher, Samuel","Ind","LB,DB","Fr","1203","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Smiley, Simeon","Purd","DB","So","1204","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
"Smith, Alexander","Wisc","DB","Fr","1205","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Smith, CJ","Minn","DB","Fr","1206","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Smith, CJ","Neb","DB","Fr","1207","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Smith, Kadin","Purd","DB","Fr","1208","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Smith, O.J.","Minn","DL","Sr","1209","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Smith, Terell","Minn","DB","Fr","1210","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Smith, Tyreke","OHSt","DL","Fr","1211","FA","OreSt Sat 12:00PM","0","0","0%","-","9","-"
"Sokol, Mitchell","MSU","LB","Fr","1212","FA","UtSt Fri 7:00PM","0","0","0%","-","3","-"
"Solomon, Aubrey","Mich","DL","So","1213","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Sori-Marin, Mariano","Minn","LB","Fr","1214","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Spence, Cam","MD","DL","Fr","1215","FA","Tex Sat 12:00PM","0","0","0%","-","5","-"
"Spivak, Joe","NW","DL","So","1216","FA","@Purd Thu 8:00PM","0","0","0%","-","4","-"
"St-Juste, Benjamin","Mich","DB","So","1217","FA","@ND Sat 7:30PM","0","0","0%","-","9","-"
"Stalbird, Isaiah","Neb","DB","Fr","1218","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Stallings IV, Allen","Ind","DL","Jr","1219","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Stamm, Andrew","Ind","LB","So","1220","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Stevens, Lawrence","Rut","DB","So","1221","FA","TxSt Sat 12:00PM","0","0","0%","-","9","-"
"Stille, Ben","Neb","DL,LB","So","1222","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Stokes, KJ","Purd","DL","Fr","1223","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Stokke, Mason","Wisc","LB","So","1224","FA","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Stone, Geno","Iowa","DB","So","1225","FA","NIU Sat 3:30PM","0","0","0%","-","5","-"
"Stovall, Jeramiah","Neb","DB","Jr","1226","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Strazzanti, Alex","Minn","DB","Fr","1227","FA","NMSt Thu 7:00PM","0","0","0%","-","5","-"
"Strey, Marty","Wisc","LB","Fr","1228","WW","W Ky Fri 9:00PM","0","0","0%","-","5","-"
"Strieter, Owen","Ind","DB","Fr","1229","FA","@FLInt Sat 7:00PM","0","0","0%","-","10","-"
"Sullivan, Eli","Neb","DB","So","1230","FA","Akr Sat 8:00PM","0","0","0%","-","9","-"
"Sullivan, Jack","Purd","DL","Fr","1231","WW","NW Thu 8:00PM","0","0","0%","-","6","-"
"Sutherland, Jonathan","PSU","DB","Fr","1232","FA","App Sat 3:30PM","0","0","0%","-","6","-"
"Sweeney, Conor","Purd","DL","Sr","1233","FA","NW Thu 8:00PM","0","0","0%","-","6","-"
